id,continent,region,whoRegion,admin0,admin0Id,admin0Fip,admin0Iso2,admin0Iso3,admin1,admin1Id,admin2,admin2Id,admin3Id,iusAdm,iusName,iuId,iuCode,year,endemicity,targetPop,popReq,popTrg,popTreat,cov,pc,effPc,pcN,effPcN,epiCov,epiPc,epiEffPc,epiPcN,epiEffPcN,mdaScheme,endemicityId
188588,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188589,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188590,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188591,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188592,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188600,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188601,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2021,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188602,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188603,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188604,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188612,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188613,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2021,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188614,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2022,Low prevalence (less than 10%),SAC,20701,1553,1355,87.25,1,1,1,1,6.55,1,0,1,0,PZQ,10
188615,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2023,Low prevalence (less than 10%),SAC,0,3449,0,0,0,0,1,1,0,0,0,1,0,PZQ,10
188616,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,1,1,0,0,0,1,0,Not delivered,10
188624,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188625,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2021,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188626,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2022,Low prevalence (less than 10%),Total,20701,1553,1355,87.25,1,1,1,1,6.55,1,0,1,0,PZQ,10
188627,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2023,Low prevalence (less than 10%),Total,0,3449,0,0,0,0,1,1,0,0,0,1,0,PZQ,10
188628,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Damban,36430,0,ADM2,Damban,36430,NGA0377936430,2024,Low prevalence (less than 10%),Total,0,0,0,0,0,0,1,1,0,0,0,1,0,Not delivered,10
188636,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2020,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188637,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2021,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188638,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188639,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188640,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188648,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2020,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188649,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2021,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188650,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188651,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188652,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188660,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2020,Low prevalence (less than 10%),SAC,32784,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188661,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2021,Low prevalence (less than 10%),SAC,33633,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188662,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2022,Low prevalence (less than 10%),SAC,34510,28127,28712,102.08,1,1,2,1,83.2,1,1,2,2,PZQ,10
188663,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2023,Low prevalence (less than 10%),SAC,0,79887,0,0,0,0,2,1,0,0,0,2,2,PZQ,10
188664,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2024,Low prevalence (less than 10%),SAC,0,5082,0,0,0,0,2,1,0,0,0,2,2,PZQ,10
188672,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2020,Low prevalence (less than 10%),Total,32784,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188673,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2021,Low prevalence (less than 10%),Total,33633,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188674,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2022,Low prevalence (less than 10%),Total,34510,28127,28712,102.08,1,1,2,1,83.2,1,1,2,2,PZQ,10
188675,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2023,Low prevalence (less than 10%),Total,0,79887,0,0,0,0,2,1,0,0,0,2,2,PZQ,10
188676,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Darazo,36431,0,ADM2,Darazo,36431,NGA0377936431,2024,Low prevalence (less than 10%),Total,0,5082,0,0,0,0,2,1,0,0,0,2,2,PZQ,10
188684,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2020,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188685,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2021,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188686,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2022,Moderate prevalence (10%-49%),Adults,13886,4150,4150,100,1,1,1,1,29.89,1,0,1,0,PZQ,9
188687,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2023,Moderate prevalence (10%-49%),Adults,14232,0,0,0,0,0,1,1,0,0,0,1,0,PZQ,9
188688,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2024,Moderate prevalence (10%-49%),Adults,5524,0,0,0,0,0,1,1,0,0,0,1,0,PZQ,9
188696,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2020,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188697,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2021,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
188698,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2022,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
188699,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2023,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
188700,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2024,Moderate prevalence (10%-49%),PreSAC,6518,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
188708,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2020,Low prevalence (less than 10%),SAC,11720,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188709,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2021,Low prevalence (less than 10%),SAC,12024,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188710,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2022,Moderate prevalence (10%-49%),SAC,18692,11407,12452,109.16,1,1,2,1,66.62,1,0,2,1,PZQ,9
188711,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2023,Moderate prevalence (10%-49%),SAC,19159,27626,19159,69.35,1,0,3,1,100,1,1,3,2,PZQ,9
188712,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2024,Moderate prevalence (10%-49%),SAC,7436,13282,7436,55.99,1,0,4,1,100,1,1,4,3,PZQ,9
188720,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2020,Low prevalence (less than 10%),Total,11720,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188721,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2021,Low prevalence (less than 10%),Total,12024,0,0,0,0,0,1,0,0,0,0,1,1,Not delivered,10
188722,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2022,Moderate prevalence (10%-49%),Total,32578,15557,16602,106.72,1,1,2,1,50.96,1,0,2,1,PZQ,9
188723,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2023,Moderate prevalence (10%-49%),Total,33392,27626,19159,69.35,1,0,3,1,57.38,1,0,3,1,PZQ,9
188724,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Dass,36432,0,ADM2,Dass,36432,NGA0377936432,2024,Moderate prevalence (10%-49%),Total,12961,13282,7436,55.99,1,0,4,1,57.37,1,0,4,1,PZQ,9
188732,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2020,Moderate prevalence (10%-49%),Adults,42003,42003,39924,95.05,1,1,2,1,95.05,1,1,2,1,PZQ,9
188733,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2021,Moderate prevalence (10%-49%),Adults,43091,0,0,0,0,0,2,1,0,0,0,2,1,Not delivered,9
188734,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2022,High prevalence (50% and above),Adults,221067,43219,43219,100,1,1,3,2,19.55,1,0,3,1,PZQ,6
188735,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2023,High prevalence (50% and above),Adults,226593,0,0,0,0,0,3,2,0,0,0,3,1,PZQ,6
188736,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2024,High prevalence (50% and above),Adults,70835,0,0,0,0,0,3,2,0,0,0,3,1,PZQ,6
188744,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2020,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
188745,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2021,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
188746,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2022,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
188747,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2023,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
188748,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2024,High prevalence (50% and above),PreSAC,59963,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
188756,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2020,Moderate prevalence (10%-49%),SAC,56542,56542,56542,100,1,1,3,1,100,1,1,3,3,PZQ,9
188757,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2021,Moderate prevalence (10%-49%),SAC,58006,0,0,0,0,0,3,1,0,0,0,3,3,Not delivered,9
188758,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2022,High prevalence (50% and above),SAC,119036,119036,53220,44.71,1,0,4,1,44.71,1,0,4,3,PZQ,6
188759,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2023,High prevalence (50% and above),SAC,122012,89883,89883,100,1,1,5,2,73.67,1,0,5,3,PZQ,6
188760,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2024,High prevalence (50% and above),SAC,38141,88199,38141,43.24,1,0,6,2,100,1,1,6,4,PZQ,6
188768,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2020,Moderate prevalence (10%-49%),Total,98545,98545,96466,97.89,1,1,3,1,97.89,1,1,3,1,PZQ,9
188769,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2021,Moderate prevalence (10%-49%),Total,101097,0,0,0,0,0,3,1,0,0,0,3,1,Not delivered,9
188770,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2022,High prevalence (50% and above),Total,340103,162255,96439,59.44,1,0,4,1,28.36,1,0,4,1,PZQ,6
188771,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2023,High prevalence (50% and above),Total,348605,89883,89883,100,1,1,5,2,25.78,1,0,5,1,PZQ,6
188772,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Gamawa,36433,0,ADM2,Gamawa,36433,NGA0377936433,2024,High prevalence (50% and above),Total,108977,88199,38141,43.24,1,0,6,2,35,1,0,6,1,PZQ,6
188780,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2020,Moderate prevalence (10%-49%),Adults,41149,41149,41149,100,1,1,2,2,100,1,1,2,2,PZQ,9
188781,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2021,Moderate prevalence (10%-49%),Adults,42215,0,0,0,0,0,2,2,0,0,0,2,2,Not delivered,9
188782,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2022,Moderate prevalence (10%-49%),Adults,43315,0,0,0,0,0,2,2,0,0,0,2,2,Not delivered,9
188783,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2023,Moderate prevalence (10%-49%),Adults,44397,0,0,0,0,0,2,2,0,0,0,2,2,PZQ,9
188784,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2024,Moderate prevalence (10%-49%),Adults,45504,0,0,0,0,0,2,2,0,0,0,2,2,PZQ,9
188792,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2020,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
188793,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2021,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
188794,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2022,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
188795,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2023,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
188796,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2024,Moderate prevalence (10%-49%),PreSAC,63241,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
188804,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2020,Moderate prevalence (10%-49%),SAC,55393,55393,55393,100,1,1,3,1,100,1,1,3,3,PZQ,9
188805,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2021,Moderate prevalence (10%-49%),SAC,56828,0,0,0,0,0,3,1,0,0,0,3,3,Not delivered,9
188806,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2022,Moderate prevalence (10%-49%),SAC,58308,0,0,0,0,0,3,1,0,0,0,3,3,Not delivered,9
188807,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2023,Moderate prevalence (10%-49%),SAC,59766,90609,59766,65.96,1,0,4,1,100,1,1,4,4,PZQ,9
188808,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2024,Moderate prevalence (10%-49%),SAC,61256,98017,61256,62.5,1,0,5,1,100,1,1,5,5,PZQ,9
188816,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2020,Moderate prevalence (10%-49%),Total,96542,96542,96542,100,1,1,3,2,100,1,1,3,2,PZQ,9
188817,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2021,Moderate prevalence (10%-49%),Total,99043,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,9
188818,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2022,Moderate prevalence (10%-49%),Total,101623,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,9
188819,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2023,Moderate prevalence (10%-49%),Total,104164,90609,59766,65.96,1,0,4,2,57.38,1,0,4,2,PZQ,9
188820,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Ganjuwa,36434,0,ADM2,Ganjuwa,36434,NGA0377936434,2024,Moderate prevalence (10%-49%),Total,106761,98017,61256,62.5,1,0,5,2,57.38,1,0,5,2,PZQ,9
188828,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Giade,36435,0,ADM2,Giade,36435,NGA0377936435,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188829,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Giade,36435,0,ADM2,Giade,36435,NGA0377936435,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
188830,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Giade,36435,0,ADM2,Giade,36435,NGA0377936435,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
188831,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Bauchi,3779,Giade,36435,0,ADM2,Giade,36435,NGA0377936435,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
